name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
The Angels' Share,R,Comedy,2012,"June 1, 2012 (United Kingdom)",7.0,24000.0,Ken Loach,Paul Laverty,Paul Brannigan,United Kingdom,,13090471.0,Entertainment One,101.0
Bachelorette,R,Comedy,2012,"September 6, 2012 (Russia)",5.3,46000.0,Leslye Headland,Leslye Headland,Kirsten Dunst,United States,3000000.0,12128575.0,Gary Sanchez Productions,87.0
Lay the Favorite,R,Comedy,2012,"June 22, 2012 (United Kingdom)",4.8,11000.0,Stephen Frears,D.V. DeVincentis,Rebecca Hall,United States,26350000.0,1577272.0,Emmett/Furla/Oasis Films (EFO Films),94.0
Parental Guidance,PG,Comedy,2012,"December 25, 2012 (United States)",6.0,25000.0,Andy Fickman,Lisa Addario,Billy Crystal,United States,25000000.0,119772232.0,Twentieth Century Fox,105.0
Liberal Arts,PG-13,Comedy,2012,"October 5, 2012 (United Kingdom)",6.7,37000.0,Josh Radnor,Josh Radnor,Josh Radnor,United States,2000000.0,1150681.0,BCDF Pictures,97.0
Quartet,PG-13,Comedy,2012,"March 1, 2013 (United States)",6.8,19000.0,Dustin Hoffman,Ronald Harwood,Maggie Smith,United Kingdom,11000000.0,59520298.0,Headline Pictures,98.0
Playing for Keeps,PG-13,Comedy,2012,"December 7, 2012 (United States)",5.7,29000.0,Gabriele Muccino,Robbie Fox,Gerard Butler,United States,35000000.0,30962335.0,Eclectic Pictures,105.0
The Odd Life of Timothy Green,PG,Comedy,2012,"August 15, 2012 (United States)",6.6,46000.0,Peter Hedges,Peter Hedges,Jennifer Garner,United States,25000000.0,56012642.0,Monsterfoot Productions,105.0
Celeste & Jesse Forever,R,Comedy,2012,"August 3, 2012 (Canada)",6.6,30000.0,Lee Toland Krieger,Rashida Jones,Rashida Jones,United States,,3640975.0,Envision Media Arts,92.0
Hope Springs,PG-13,Comedy,2012,"August 8, 2012 (United States)",6.3,42000.0,David Frankel,Vanessa Taylor,Meryl Streep,United States,30000000.0,114281051.0,Columbia Pictures,100.0
People Like Us,PG-13,Comedy,2012,"June 29, 2012 (United States)",7.1,42000.0,Alex Kurtzman,Alex Kurtzman,Chris Pine,United States,16000000.0,12558931.0,Dreamworks Pictures,114.0
The ABCs of Death,Not Rated,Comedy,2012,"April 26, 2013 (United Kingdom)",4.7,18000.0,Directors,Ant Timpson,Ingrid BolsÃ¸ Berdal,United States,,23589.0,Magnet Releasing,129.0
Vamps,PG-13,Comedy,2012,"November 2, 2012 (United States)",5.2,9700.0,Amy Heckerling,Amy Heckerling,Alicia Silverstone,United States,16000000.0,92748.0,Lucky Monkey Pictures,92.0
Barfi!,Not Rated,Comedy,2012,"September 14, 2012 (India)",8.1,78000.0,Anurag Basu,Anurag Basu,Ranbir Kapoor,India,,4490134.0,UTV Motion Pictures,151.0
Unfinished Song,PG-13,Comedy,2012,"February 22, 2013 (United Kingdom)",7.0,7400.0,Paul Andrew Williams,Paul Andrew Williams,Terence Stamp,United Kingdom,,9166865.0,Steel Mill Pictures,90.0
A Thousand Words,PG-13,Comedy,2012,"March 9, 2012 (United States)",5.9,41000.0,Brian Robbins,Steve Koren,Eddie Murphy,United States,40000000.0,22044277.0,DreamWorks,91.0
Much Ado About Nothing,PG-13,Comedy,2012,"June 14, 2013 (United Kingdom)",7.1,16000.0,Joss Whedon,William Shakespeare,Alexis Denisof,United States,,5341221.0,Bellwether Pictures,109.0
"For a Good Time, Call...",R,Comedy,2012,"November 2, 2012 (United Kingdom)",6.0,16000.0,Jamie Travis,Katie Anne Naylon,Ari Graynor,United States,850000.0,1386088.0,AdScott Pictures,85.0
Cocktail,Not Rated,Comedy,2012,"July 13, 2012 (United Kingdom)",6.3,14000.0,Homi Adajania,Imtiaz Ali,Saif Ali Khan,United Kingdom,7980000.0,2724695.0,Cocktail Film,146.0
The Magic of Belle Isle,PG,Comedy,2012,"July 6, 2012 (United States)",7.0,18000.0,Rob Reiner,Guy Thomas,Morgan Freeman,United States,,123821.0,Magnolia Pictures,109.0
Robot & Frank,PG-13,Comedy,2012,"September 19, 2012 (France)",7.1,63000.0,Jake Schreier,Christopher Ford,Peter Sarsgaard,United States,2500000.0,4806423.0,Dog Run Pictures,89.0
Grown Ups 2,PG-13,Comedy,2013,"July 12, 2013 (United States)",5.4,144000.0,Dennis Dugan,Fred Wolf,Adam Sandler,United States,80000000.0,246984278.0,Columbia Pictures,101.0
About Time,R,Comedy,2013,"November 8, 2013 (United States)",7.8,317000.0,Richard Curtis,Richard Curtis,Domhnall Gleeson,United Kingdom,12000000.0,87100449.0,Translux,123.0
Only Lovers Left Alive,R,Comedy,2013,"December 25, 2013 (Germany)",7.3,94000.0,Jim Jarmusch,Jim Jarmusch,Tilda Swinton,United Kingdom,7000000.0,7609187.0,Recorded Picture Company (RPC),123.0
We're the Millers,R,Comedy,2013,"August 7, 2013 (United States)",7.0,415000.0,Rawson Marshall Thurber,Bob Fisher,Jason Sudeikis,United States,37000000.0,269994119.0,New Line Cinema,110.0
Don Jon,R,Comedy,2013,"September 27, 2013 (United States)",6.5,232000.0,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Joseph Gordon-Levitt,United States,3000000.0,39439355.0,Voltage Pictures,90.0
Identity Thief,R,Comedy,2013,"February 8, 2013 (United States)",5.7,128000.0,Seth Gordon,Craig Mazin,Jason Bateman,United States,35000000.0,173965010.0,Aggregate Films,111.0
Movie 43,R,Comedy,2013,"January 25, 2013 (United States)",4.3,101000.0,Directors,Rocky Russo,Emma Stone,United States,6000000.0,32443111.0,Relativity Media,94.0
This Is the End,R,Comedy,2013,"June 12, 2013 (United States)",6.6,391000.0,Evan Goldberg,Seth Rogen,James Franco,United States,32000000.0,126041322.0,Columbia Pictures,107.0
The Way Way Back,PG-13,Comedy,2013,"July 26, 2013 (United States)",7.4,143000.0,Nat Faxon,Nat Faxon,Steve Carell,United States,5000000.0,26474920.0,Sycamore Pictures,103.0
The Internship,PG-13,Comedy,2013,"June 7, 2013 (United States)",6.3,193000.0,Shawn Levy,Vince Vaughn,Vince Vaughn,United States,58000000.0,93492844.0,Twentieth Century Fox,119.0
Anchorman 2: the Legend Continues,PG-13,Comedy,2013,"December 18, 2013 (United States)",6.3,172000.0,Adam McKay,Will Ferrell,Will Ferrell,United States,50000000.0,173649931.0,Paramount Pictures,119.0
The World's End,R,Comedy,2013,"August 23, 2013 (United States)",7.0,266000.0,Edgar Wright,Simon Pegg,Simon Pegg,United Kingdom,20000000.0,46091271.0,Universal Pictures,109.0
Warm Bodies,PG-13,Comedy,2013,"February 1, 2013 (United States)",6.8,223000.0,Jonathan Levine,Isaac Marion,Nicholas Hoult,United States,35000000.0,116980662.0,Summit Entertainment,98.0
Blue Jasmine,PG-13,Comedy,2013,"August 23, 2013 (United States)",7.3,195000.0,Woody Allen,Woody Allen,Cate Blanchett,United States,18000000.0,99104804.0,Gravier Productions,98.0
August: Osage County,R,Comedy,2013,"January 10, 2014 (United States)",7.2,87000.0,John Wells,Tracy Letts,Meryl Streep,United States,25000000.0,74188937.0,The Weinstein Company,121.0
Begin Again,R,Comedy,2013,"July 11, 2014 (United States)",7.4,147000.0,John Carney,John Carney,Keira Knightley,United States,8000000.0,65652908.0,Exclusive Media Group,104.0
Scary Movie V,PG-13,Comedy,2013,"April 12, 2013 (United States)",3.5,67000.0,Malcolm D. Lee,David Zucker,Simon Rex,United States,20000000.0,78378744.0,Dimension Films,86.0
Inside Llewyn Davis,R,Comedy,2013,"January 10, 2014 (United States)",7.5,144000.0,Ethan Coen,Joel Coen,Oscar Isaac,United States,11000000.0,32960249.0,CBS Films,104.0
The To Do List,R,Comedy,2013,"July 26, 2013 (United States)",5.8,38000.0,Maggie Carey,Maggie Carey,Aubrey Plaza,United States,1500000.0,3909596.0,3 Arts Entertainment,104.0
What If,PG-13,Comedy,2013,"August 15, 2014 (United States)",6.8,73000.0,Michael Dowse,Elan Mastai,Daniel Radcliffe,Canada,11000000.0,8526288.0,No Trace Camping,98.0
Enough Said,PG-13,Comedy,2013,"October 11, 2013 (United States)",7.0,60000.0,Nicole Holofcener,Nicole Holofcener,Julia Louis-Dreyfus,United States,8000000.0,25288872.0,Fox Searchlight Pictures,93.0
Horns,R,Comedy,2013,"October 3, 2014 (United States)",6.5,80000.0,Alexandre Aja,Keith Bunin,Daniel Radcliffe,United States,,3875442.0,Red Granite Pictures,120.0
The Spectacular Now,R,Comedy,2013,"September 13, 2013 (United States)",7.1,147000.0,James Ponsoldt,Scott Neustadter,Miles Teller,United States,2500000.0,6918591.0,Andrew Lauren Productions,95.0
Filth,R,Comedy,2013,"April 24, 2014 (United States)",7.1,104000.0,Jon S. Baird,Jon S. Baird,James McAvoy,United Kingdom,5000000.0,8417248.0,Steel Mill Pictures,97.0
The Grand Seduction,PG-13,Comedy,2013,"May 30, 2014 (Canada)",7.0,16000.0,Don McKellar,Ken Scott,Taylor Kitsch,Canada,12700000.0,4292517.0,Max Films Productions,113.0
The Hangover Part III,R,Comedy,2013,"May 23, 2013 (United States)",5.8,299000.0,Todd Phillips,Todd Phillips,Bradley Cooper,United States,103000000.0,362000072.0,Green Hat Films,100.0
The Family,R,Comedy,2013,"September 13, 2013 (United States)",6.3,113000.0,Luc Besson,Luc Besson,Robert De Niro,France,30000000.0,78418811.0,EuropaCorp,111.0
Life of Crime,R,Comedy,2013,"August 29, 2014 (Bahamas)",5.8,18000.0,Daniel Schechter,Daniel Schechter,Jennifer Aniston,United States,12000000.0,1456675.0,Abbolita Productions,98.0
Delivery Man,PG-13,Comedy,2013,"November 22, 2013 (United States)",6.4,76000.0,Ken Scott,Ken Scott,Vince Vaughn,United States,26000000.0,53120346.0,Dreamworks Pictures,105.0
Afternoon Delight,R,Comedy,2013,"September 15, 2013 (Canada)",5.7,10000.0,Joey Soloway,Joey Soloway,Kathryn Hahn,United States,,175755.0,Whitewater Films,98.0
Grudge Match,PG-13,Comedy,2013,"December 25, 2013 (United States)",6.4,59000.0,Peter Segal,Tim Kelleher,Robert De Niro,United States,40000000.0,44907260.0,Callahan Filmworks,113.0
The Zero Theorem,R,Comedy,2013,"August 19, 2014 (United States)",6.1,46000.0,Terry Gilliam,Pat Rushin,Christoph Waltz,United Kingdom,8500000.0,1486506.0,Voltage Pictures,107.0
The Incredible Burt Wonderstone,PG-13,Comedy,2013,"March 15, 2013 (United States)",5.9,71000.0,Don Scardino,Jonathan Goldstein,Steve Carell,United States,30000000.0,27437881.0,New Line Cinema,100.0
Austenland,PG-13,Comedy,2013,"September 27, 2013 (United Kingdom)",6.3,20000.0,Jerusha Hess,Jerusha Hess,Keri Russell,United Kingdom,,2313509.0,Fickle Fish Films,97.0
The Big Wedding,R,Comedy,2013,"April 26, 2013 (United States)",5.6,48000.0,Justin Zackham,Justin Zackham,Robert De Niro,United States,35000000.0,46522137.0,Two Ton Films,89.0
Last Vegas,PG-13,Comedy,2013,"November 1, 2013 (United States)",6.6,130000.0,Jon Turteltaub,Dan Fogelman,Robert De Niro,United States,28000000.0,134409025.0,CBS Films,105.0
Bad Grandpa,R,Comedy,2013,"October 25, 2013 (United States)",6.5,90000.0,Jeff Tremaine,Johnny Knoxville,Johnny Knoxville,United States,15000000.0,151826547.0,Dickhouse Productions,92.0
I Give It a Year,R,Comedy,2013,"February 8, 2013 (United Kingdom)",5.7,36000.0,Dan Mazer,Dan Mazer,Rose Byrne,United Kingdom,,29128433.0,StudioCanal,97.0
21 & Over,R,Comedy,2013,"March 1, 2013 (United States)",5.8,73000.0,Jon Lucas,Jon Lucas,Miles Teller,United States,13000000.0,48065672.0,Relativity Media,93.0
A Haunted House,R,Comedy,2013,"January 11, 2013 (United States)",5.0,45000.0,Michael Tiddes,Marlon Wayans,Marlon Wayans,United States,2500000.0,60159584.0,Open Road Films,86.0
The Double,R,Comedy,2013,"April 4, 2014 (United Kingdom)",6.5,48000.0,Richard Ayoade,Fyodor Dostoevsky,Jesse Eisenberg,United Kingdom,,1662515.0,Alcove Entertainment,93.0
The Love Punch,PG-13,Comedy,2013,"May 23, 2014 (United States)",5.8,14000.0,Joel Hopkins,Joel Hopkins,Pierce Brosnan,France,,8366493.0,Process Media,94.0
Bad Words,R,Comedy,2013,"March 28, 2014 (United States)",6.6,48000.0,Jason Bateman,Andrew Dodge,Jason Bateman,United States,10000000.0,7804337.0,Aggregate Films,89.0
In a World...,R,Comedy,2013,"September 13, 2013 (United Kingdom)",6.7,31000.0,Lake Bell,Lake Bell,Lake Bell,United States,,3114953.0,3311 Productions,93.0
What We Do in the Shadows,R,Comedy,2014,"February 13, 2015 (United States)",7.7,164000.0,Jemaine Clement,Jemaine Clement,Jemaine Clement,New Zealand,1600000.0,7253160.0,Unison Films,86.0
Birdman or (The Unexpected Virtue of Ignorance),R,Comedy,2014,"November 14, 2014 (United States)",7.7,594000.0,Alejandro G. IÃ±Ã¡rritu,Alejandro G. IÃ±Ã¡rritu,Michael Keaton,United States,18000000.0,103215094.0,New Regency Productions,119.0
Blended,PG-13,Comedy,2014,"May 23, 2014 (United States)",6.5,124000.0,Frank Coraci,Ivan Menchell,Adam Sandler,United States,40000000.0,127994610.0,Gulfstream Pictures,117.0
Annie,PG,Comedy,2014,"December 19, 2014 (United States)",5.3,35000.0,Will Gluck,Will Gluck,QuvenzhanÃ© Wallis,United States,65000000.0,136853506.0,Marcy Media,118.0
"Love, Rosie",R,Comedy,2014,"October 22, 2014 (United Kingdom)",7.2,127000.0,Christian Ditter,Juliette Towhidi,Lily Collins,Germany,,25574387.0,Canyon Creek Films,102.0
Tusk,R,Comedy,2014,"September 19, 2014 (United States)",5.3,48000.0,Kevin Smith,Kevin Smith,Justin Long,Canada,3000000.0,1882074.0,SModcast Pictures,102.0
Inherent Vice,R,Comedy,2014,"January 9, 2015 (United States)",6.7,97000.0,Paul Thomas Anderson,Paul Thomas Anderson,Joaquin Phoenix,United States,20000000.0,14710975.0,Ghoulardi Film Company,148.0
Neighbors,R,Comedy,2014,"May 9, 2014 (United States)",6.3,294000.0,Nicholas Stoller,Andrew Jay Cohen,Seth Rogen,United States,18000000.0,270665134.0,Good Universe,97.0
Sex Tape,R,Comedy,2014,"July 18, 2014 (United States)",5.1,109000.0,Jake Kasdan,Kate Angelo,Jason Segel,United States,40000000.0,126069509.0,Columbia Pictures,94.0
The Other Woman,PG-13,Comedy,2014,"April 25, 2014 (United States)",6.0,133000.0,Nick Cassavetes,Melissa K. Stack,Cameron Diaz,United States,40000000.0,196710396.0,Twentieth Century Fox,109.0
Wild Tales,R,Comedy,2014,"August 21, 2014 (Argentina)",8.1,184000.0,DamiÃ¡n Szifron,GermÃ¡n Servidio,DarÃ­o Grandinetti,Argentina,3300000.0,30642704.0,Kramer & Sigman Films,122.0
The Monuments Men,PG-13,Comedy,2014,"February 7, 2014 (United States)",6.1,127000.0,George Clooney,George Clooney,George Clooney,United States,70000000.0,156706638.0,Columbia Pictures,118.0
Dumb and Dumber to,PG-13,Comedy,2014,"November 14, 2014 (United States)",5.6,131000.0,Bobby Farrelly,Sean Anders,Jim Carrey,United States,40000000.0,169837010.0,Universal Pictures,109.0
Before We Go,PG-13,Comedy,2014,"July 21, 2015 (United States)",6.8,54000.0,Chris Evans,Ronald Bass,Chris Evans,United States,,462875.0,G4 Productions,95.0
A Million Ways to Die in the West,R,Comedy,2014,"May 30, 2014 (United States)",6.1,181000.0,Seth MacFarlane,Seth MacFarlane,Seth MacFarlane,United States,40000000.0,87189756.0,Bluegrass Films,116.0
Horrible Bosses 2,R,Comedy,2014,"November 26, 2014 (United States)",6.3,162000.0,Sean Anders,Sean Anders,Jason Bateman,United States,42000000.0,107645357.0,BenderSpink,108.0
This Is Where I Leave You,R,Comedy,2014,"September 19, 2014 (United States)",6.6,75000.0,Shawn Levy,Jonathan Tropper,Jason Bateman,United States,19800000.0,41296320.0,21 Laps Entertainment,103.0
Just Before I Go,R,Comedy,2014,"April 24, 2015 (United States)",6.4,18000.0,Courteney Cox,David Flebotte,Seann William Scott,United States,,10970.0,New Artists Alliance,95.0
That Awkward Moment,R,Comedy,2014,"January 31, 2014 (United States)",6.1,99000.0,Tom Gormican,Tom Gormican,Zac Efron,United States,8000000.0,45640143.0,Treehouse Pictures,94.0
"Men, Women & Children",R,Comedy,2014,"October 17, 2014 (United States)",6.7,31000.0,Jason Reitman,Chad Kultgen,Kaitlyn Dever,United States,16000000.0,1705908.0,Paramount Pictures,119.0
PK,Not Rated,Comedy,2014,"December 19, 2014 (India)",8.1,169000.0,Rajkumar Hirani,Rajkumar Hirani,Aamir Khan,India,,100370104.0,Rajkumar Hirani Films,153.0
The Hundred-Foot Journey,PG,Comedy,2014,"August 8, 2014 (United States)",7.3,79000.0,Lasse HallstrÃ¶m,Steven Knight,Helen Mirren,United States,22000000.0,89514453.0,Amblin Entertainment,122.0
Maps to the Stars,R,Comedy,2014,"February 27, 2015 (United States)",6.2,39000.0,David Cronenberg,Bruce Wagner,Julianne Moore,Canada,15000000.0,4510934.0,Prospero Pictures,111.0
She's Funny That Way,R,Comedy,2014,"August 21, 2015 (United States)",6.1,25000.0,Peter Bogdanovich,Louise Stratten,Imogen Poots,United States,,6034851.0,Lagniappe Films,93.0
The One I Love,R,Comedy,2014,"August 8, 2014 (United States)",7.1,37000.0,Charlie McDowell,Justin Lader,Mark Duplass,United States,100000.0,596933.0,RADiUS-TWC,91.0
Walk of Shame,R,Comedy,2014,"May 1, 2014 (Israel)",6.0,52000.0,Steven Brill,Steven Brill,Elizabeth Banks,United States,,8122990.0,Focus World,95.0
And So It Goes,PG-13,Comedy,2014,"July 25, 2014 (United States)",5.8,13000.0,Rob Reiner,Mark Andrus,Michael Douglas,United States,18000000.0,25419147.0,ASIG Productions,94.0
A Haunted House 2,R,Comedy,2014,"April 18, 2014 (United States)",4.7,20000.0,Michael Tiddes,Marlon Wayans,Marlon Wayans,United States,4000000.0,25358716.0,Baby Way Productions,86.0
Two Night Stand,R,Comedy,2014,"September 26, 2014 (United States)",6.4,67000.0,Max Nichols,Mark Hammer,Miles Teller,United States,,492332.0,Apartment Two,86.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,Comedy,2014,"October 10, 2014 (United States)",6.2,42000.0,Miguel Arteta,Rob Lieber,Steve Carell,United States,28000000.0,100654149.0,Walt Disney Pictures,81.0
St. Vincent,PG-13,Comedy,2014,"October 24, 2014 (United States)",7.2,98000.0,Theodore Melfi,Theodore Melfi,Bill Murray,United States,13000000.0,54837234.0,Chernin Entertainment,102.0
Tammy,R,Comedy,2014,"July 2, 2014 (United States)",4.9,49000.0,Ben Falcone,Melissa McCarthy,Melissa McCarthy,United States,20000000.0,100375432.0,RatPac-Dune Entertainment,97.0
A Long Way Down,R,Comedy,2014,"June 5, 2014 (United States)",6.4,32000.0,Pascal Chaumeil,Nick Hornby,Pierce Brosnan,United Kingdom,12000000.0,7257942.0,Wildgaze Films,96.0
Force Majeure,R,Comedy,2014,"December 30, 2014 (United States)",7.3,51000.0,Ruben Ãstlund,Ruben Ãstlund,Johannes Kuhnke,Sweden,,4094339.0,Plattform Produktion,120.0
Magic in the Moonlight,PG-13,Comedy,2014,"August 15, 2014 (United States)",6.5,66000.0,Woody Allen,Woody Allen,Colin Firth,United States,16800000.0,51029361.0,Gravier Productions,97.0
Barefoot,PG-13,Comedy,2014,"September 4, 2014 (Israel)",6.6,24000.0,Andrew Fleming,Stephen Zotnowski,Evan Rachel Wood,United States,6000000.0,15071.0,WhiteFlame Productions,90.0
Wish I Was Here,R,Comedy,2014,"July 25, 2014 (United States)",6.7,37000.0,Zach Braff,Adam J. Braff,Zach Braff,United States,6000000.0,5670776.0,Worldview Entertainment,106.0
Frank,R,Comedy,2014,"September 5, 2014 (United States)",7.0,76000.0,Lenny Abrahamson,Jon Ronson,Michael Fassbender,United Kingdom,,1897363.0,Element Pictures,95.0
While We're Young,R,Comedy,2014,"April 17, 2015 (United States)",6.3,48000.0,Noah Baumbach,Noah Baumbach,Ben Stiller,United States,10000000.0,18117839.0,IAC Films,97.0
Dear White People,R,Comedy,2014,"December 4, 2014 (Brazil)",6.1,25000.0,Justin Simien,Justin Simien,Tyler James Williams,United States,,4633961.0,Code Red,108.0
Think Like a Man Too,PG-13,Comedy,2014,"June 20, 2014 (United States)",5.8,20000.0,Tim Story,Keith Merryman,Kevin Hart,United States,24000000.0,70181428.0,LStar Capital,106.0
Top Five,R,Comedy,2014,"December 12, 2014 (United States)",6.4,26000.0,Chris Rock,Chris Rock,Chris Rock,United States,12000000.0,26117471.0,IAC Films,102.0
Big Stone Gap,PG-13,Comedy,2014,"May 20, 2016 (Spain)",5.7,2800.0,Adriana Trigiani,Adriana Trigiani,Ashley Judd,United States,,1012804.0,Altar Identity Studios,103.0
Laggies,R,Comedy,2014,"October 24, 2014 (United States)",6.4,43000.0,Lynn Shelton,Andrea Seigel,Keira Knightley,United States,5000000.0,2379154.0,Anonymous Content,99.0
The Lobster,R,Comedy,2015,"October 16, 2015 (United Kingdom)",7.2,230000.0,Yorgos Lanthimos,Yorgos Lanthimos,Colin Farrell,Ireland,,15509546.0,Film4,119.0
The Bronze,R,Comedy,2015,"March 18, 2016 (United States)",6.1,11000.0,Bryan Buckley,Melissa Rauch,Melissa Rauch,United States,3500000.0,615816.0,Duplass Brothers Productions,100.0
